family,tf,configs,active,share_positive,share_sharpe_gt1,median_sharpe,p90_sharpe,best_sharpe,median_total,share_pmr_ge_08,median_avg_trade_bp
T_KELTNER,60,4860.0,4860.0,0.27386831275720164,0.06666666666666667,-0.6935577016869048,0.7643070660615731,3.3290440009293674,-0.0655534262114088,0.0034979423868312758,-8.743492732977339
T_KELTNER,1440,4860.0,116.0,0.3706896551724138,0.22413793103448276,-0.3296231852223218,1.9576945691874532,2.6803397360460988,-0.045466516085525654,0.017241379310344827,-36.13324343228067
T_MTF,1,4320.0,4320.0,0.0,0.0,-23.453069343356123,-11.31226689898786,-1.6883165905968245,-3.928652904520277,0.0,-11.421535947374185
T_MTF,2,4320.0,4320.0,0.0002314814814814815,0.0,-15.31547297076262,-6.297615493539863,0.3701743727517399,-1.9969132917376555,0.0,-11.55877124440818
T_MTF,3,4320.0,4320.0,0.000462962962962963,0.0,-11.271513996779287,-4.226970092328842,0.6286569028944269,-1.33488372422471,0.0,-11.648861379894173
T_MTF,5,4320.0,4320.0,0.00787037037037037,0.0006944444444444445,-7.322206886117692,-2.5182136982311,1.0724917676901429,-0.78946355005246,0.0,-11.389361734123467
T_MTF,10,4320.0,4320.0,0.028009259259259258,0.005324074074074074,-4.086901554381947,-1.1094184667959248,1.886376267801568,-0.3915057780995994,0.0,-11.222233873258201
T_MTF,15,4320.0,4319.0,0.05626302384811299,0.009029868025005789,-2.8656768958825904,-0.493539080798568,1.7981184724903518,-0.26075991231846274,0.0,-10.987344475635247
T_MTF,30,4320.0,4281.0,0.14996496145760335,0.03480495211399206,-1.5190993227691572,0.33632566732068286,3.0484382677786352,-0.13636161129397806,0.0,-10.121437179220884
T_MTF,60,4320.0,3973.0,0.32041278630757614,0.09061162849232318,-0.6271769455265751,0.9564795651483724,2.814812713680358,-0.05418489553267136,0.0012584948401711553,-6.890623409964536
T_MTF,1440,4320.0,16.0,0.25,0.1875,-0.8145077650588154,1.6365607986424906,2.102633202227194,-0.07589131219720002,0.0,-61.13909093735354
T_PRICE_MA,1,5400.0,5400.0,0.0,0.0,-30.661166071265647,-15.49156454700693,-4.447609633653388,-6.4808733160462,0.0,-11.467061281561064
T_PRICE_MA,2,5400.0,5400.0,0.0,0.0,-19.620471191602345,-9.098473289228423,-1.9170507829942183,-3.2403329350054264,0.0,-11.63598649841139
T_PRICE_MA,3,5400.0,5400.0,0.0,0.0,-14.36488990945346,-6.634173636982353,-1.0391572998319731,-2.1853688538267306,0.0,-11.96867726630143
T_PRICE_MA,5,5400.0,5400.0,0.0005555555555555556,0.0,-9.426762513439062,-4.004752250934302,0.2788231387766636,-1.252771013061647,0.0,-11.96328623453139
T_PRICE_MA,10,5400.0,5400.0,0.007222222222222222,0.0,-5.315228643114839,-2.032148594941866,0.8930910041902468,-0.6094907080725989,0.0,-11.805645365670385
T_PRICE_MA,15,5400.0,5400.0,0.028333333333333332,0.002962962962962963,-3.7665935798109347,-1.1386048528655062,1.2416410817434065,-0.39430753537840246,0.0,-11.462625555040903
T_PRICE_MA,30,5400.0,5400.0,0.08648148148148148,0.016296296296296295,-2.1493213226005228,-0.11144255689157344,2.5800933962312236,-0.20168511421434232,0.0,-10.9226342119333
T_PRICE_MA,60,5400.0,5400.0,0.1812962962962963,0.040740740740740744,-1.2023609061535916,0.42598734964275325,2.4834533658694298,-0.11979415823589079,0.00018518518518518518,-9.67588188897579
T_PRICE_MA,1440,5400.0,648.0,0.26851851851851855,0.11882716049382716,-0.9981286726706528,1.202155381337015,3.1300443016311497,-0.12316039933261891,0.0030864197530864196,-86.44299626514939
T_SUPERTREND,1,4860.0,4716.0,0.045589482612383374,0.015903307888040712,-29.08272339615982,-1.8121550144219196,2.0087709176467787,-3.607391936959175,0.0,-11.89726203432188
T_SUPERTREND,2,4860.0,4716.0,0.04961832061068702,0.012086513994910942,-15.22798937622583,-1.6661271925360963,1.9525854161886191,-1.7765629259793059,0.0,-12.191531617615462
T_SUPERTREND,3,4860.0,4716.0,0.04834605597964377,0.012934690415606446,-10.43236224042494,-1.4105429864191348,1.8110179258024397,-1.1945078562457638,0.0,-12.514536611636828
T_SUPERTREND,5,4860.0,4716.0,0.046861747243426635,0.014631043256997456,-6.520028526772908,-1.1676213122605823,1.8139681583596938,-0.7329630321619334,0.0,-12.632744212395172
T_SUPERTREND,10,4860.0,4716.0,0.053011026293469043,0.018659881255301103,-3.64827296360752,-0.6852707765700793,1.9163747820089418,-0.39281197576860905,0.0,-12.642341744969823
T_SUPERTREND,15,4860.0,4716.0,0.07972858354537744,0.026293469041560644,-2.5396972165715503,-0.24678420422994163,2.2086013470917303,-0.2652298974317091,0.0,-11.840530232483498
T_SUPERTREND,30,4860.0,4703.0,0.17350627259196258,0.05039336593663619,-1.4222253691616178,0.5295128121131414,3.0656891599737217,-0.14491558097961388,0.0006378907080586859,-10.533599550182098
T_SUPERTREND,60,4860.0,4679.0,0.25753366103868347,0.06368882239794828,-0.8484757916780697,0.7356157590552028,2.68871293009009,-0.09107351309648948,0.0012823252831801668,-8.483173454446762
T_SUPERTREND,1440,4860.0,233.0,0.5278969957081545,0.15021459227467812,0.03201185226573297,1.2211408943545818,2.2635955663461296,0.005567364685703069,0.0,4.249569502178722
U_BAR_PRESSURE,1,2160.0,2160.0,0.0,0.0,-34.85584113150849,-11.756508481969508,-2.2022442951193026,-4.9372094991849735,0.0,-11.44106623709019
U_BAR_PRESSURE,2,2160.0,2160.0,0.001388888888888889,0.0,-21.74261172922016,-5.690492735134198,0.48028676508981333,-2.0334397703554714,0.0,-11.90164349226109
U_BAR_PRESSURE,3,2160.0,2148.0,0.00558659217877095,0.002793296089385475,-15.62271371793901,-3.2177073885040084,2.0626111981423136,-1.1834844876248098,0.0,-12.564328919419559
U_BAR_PRESSURE,5,2160.0,2028.0,0.010848126232741617,0.0014792899408284023,-10.087175477729087,-1.9058269851932133,1.9229743227621874,-0.6541559575906604,0.0,-12.537328183283773
U_BAR_PRESSURE,10,2160.0,1842.0,0.016829533116178068,0.0010857763300760044,-6.228355913203832,-1.4302533559143853,1.0417051237047683,-0.3400429561169176,0.0,-13.800863300728661
U_BAR_PRESSURE,15,2160.0,1730.0,0.03236994219653179,0.0023121387283236996,-4.66987203667326,-0.7393675346540228,2.1268065565640426,-0.25511708122758137,0.0,-14.089639681017646
U_BAR_PRESSURE,30,2160.0,1565.0,0.1546325878594249,0.043450479233226834,-2.241924020039178,0.4505514695692034,1.9283267650125469,-0.12466011868400528,0.0,-11.743068900288682
U_BAR_PRESSURE,60,2160.0,1427.0,0.22704975473020322,0.06096706377014716,-1.1354643409843173,0.6316336023315146,2.431015690872138,-0.05670702484076173,0.00350385423966363,-9.643747726005627
U_BAR_PRESSURE,1440,2160.0,26.0,0.4230769230769231,0.0,-0.014482525575203669,0.8643450067322699,0.8643450067322699,-0.0030749787256354466,0.0,-2.5624903837414568
U_OBV,1,1080.0,1048.0,0.03816793893129771,0.012404580152671756,-26.611773138922274,-1.9800237791972786,1.9995484938976007,-4.157810437624903,0.0,-11.686217129673322
U_OBV,2,1080.0,1048.0,0.04389312977099236,0.01431297709923664,-15.835395558920549,-1.756419527361278,1.9377017251279982,-2.2204891829351254,0.0,-11.870161983188384
U_OBV,3,1080.0,1048.0,0.04198473282442748,0.01049618320610687,-10.934006478373028,-1.6506046959226555,1.8387634975626543,-1.5381734286871733,0.0,-12.071067971387013
U_OBV,5,1080.0,1048.0,0.04198473282442748,0.011450381679389313,-6.958494042443239,-1.1863256904011925,1.719958643361245,-0.9580694534906797,0.0,-11.85906388434844
U_OBV,10,1080.0,1048.0,0.05248091603053435,0.012404580152671756,-4.096367868526743,-0.7349438007651482,1.583932727685675,-0.5326635979363346,0.0,-11.840095856741945
U_OBV,15,1080.0,1048.0,0.06583969465648855,0.019083969465648856,-2.9428937453004966,-0.4250246930324316,1.818258703346684,-0.36773080046441464,0.0,-11.154251170194026
U_OBV,30,1080.0,1044.0,0.10440613026819924,0.0210727969348659,-1.8538725691665419,0.030344678912886794,2.195593774977067,-0.20634040903860296,0.0,-10.839124907810673
U_OBV,60,1080.0,1038.0,0.2119460500963391,0.04816955684007707,-1.003166011474868,0.5183252177730927,2.4028807097813396,-0.13727441811352037,0.0,-9.591198386750317
U_OBV,1440,1080.0,99.0,0.47474747474747475,0.24242424242424243,-0.02045340204386,1.760558072572569,2.2619291961221784,-0.003294363501481712,0.0,-2.196241841106626
U_SIGNED_VOL,1,6480.0,6480.0,0.000462962962962963,0.0,-28.43492749791753,-7.435102355878674,0.8434116536535101,-3.254784707869476,0.0,-11.305256385663643
U_SIGNED_VOL,2,6480.0,6480.0,0.005401234567901234,0.0010802469135802468,-16.62627677066334,-3.949960717728729,1.6931381605542075,-1.711350401650634,0.0,-11.404989962427843
U_SIGNED_VOL,3,6480.0,6480.0,0.008487654320987654,0.002006172839506173,-12.111834838353857,-2.7203891559947726,2.7252517335553526,-1.1621770902565913,0.0006172839506172839,-11.50795795399178
U_SIGNED_VOL,5,6480.0,6424.0,0.025684931506849314,0.0037359900373599006,-7.487247911764172,-1.5254260778894908,1.8589247823888315,-0.7204690375474456,0.0,-11.498510002290875
U_SIGNED_VOL,10,6480.0,6073.0,0.03589659147044295,0.008233163181294254,-4.482020406838887,-0.9080297330670143,2.6490069326699768,-0.4084352257950741,0.0,-11.414496464548591
U_SIGNED_VOL,15,6480.0,5973.0,0.060438640549137786,0.0065293822199899544,-3.219818279473971,-0.43066935995570244,2.7665890152020896,-0.2983428381776321,0.0,-11.42140259099701
U_SIGNED_VOL,30,6480.0,5520.0,0.11884057971014493,0.02608695652173913,-2.0083918155982188,0.16123153476575916,2.8654628282496106,-0.16535075791034615,0.0012681159420289854,-11.400572712089929
U_SIGNED_VOL,60,6480.0,5281.0,0.17553493656504449,0.03881840560499905,-1.209125069327275,0.4375802284491962,2.5492793835362355,-0.0954308376035442,0.0,-10.964317146068703
U_SIGNED_VOL,1440,6480.0,205.0,0.40487804878048783,0.1951219512195122,-0.19150009736111542,1.3519144541085915,2.3425794763558145,-0.022985419374890625,0.0,-16.237284596309813
U_VOL_BREAK,1,2160.0,2160.0,0.0,0.0,-26.214217093506086,-14.024849622295251,-5.468609876025973,-2.6809203008197073,0.0,-11.94102221925568
U_VOL_BREAK,2,2160.0,2160.0,0.0,0.0,-14.856255359715906,-7.681984040057949,-2.417297054456999,-1.3933430719262105,0.0,-12.273483595661805
U_VOL_BREAK,3,2160.0,2160.0,0.0,0.0,-10.719856597151988,-5.261105063300187,-1.1092152127859696,-0.9424297142777505,0.0,-12.583119425254072
U_VOL_BREAK,5,2160.0,2160.0,0.0,0.0,-6.7292063003898805,-2.776626170789165,-0.0875861631853538,-0.5658603358169785,0.0,-12.466064872736027
U_VOL_BREAK,10,2160.0,2160.0,0.03194444444444444,0.004629629629629629,-3.167820927251647,-0.8012612360733655,2.1120870960305265,-0.27897700273956616,0.000925925925925926,-11.862277042631106
U_VOL_BREAK,15,2160.0,2160.0,0.08194444444444444,0.013888888888888888,-2.101381477488165,-0.1539768048434374,2.0311173029579015,-0.1846276289979869,0.0,-11.086110779560334
U_VOL_BREAK,30,2160.0,2160.0,0.2013888888888889,0.03796296296296296,-0.935993734905058,0.432884339164388,2.287753757393362,-0.07649852757754161,0.001388888888888889,-8.854807944571476
U_VOL_BREAK,60,2160.0,2142.0,0.35014005602240894,0.08169934640522876,-0.4020784267447404,0.910748249519273,2.7105695758067236,-0.02926057106378721,0.003734827264239029,-6.3247682365778575
U_VOL_BREAK,1440,2160.0,0.0,,,,,,,,
V_NR_BREAK,1,1620.0,1572.0,0.04643765903307888,0.013358778625954198,-31.76714194198422,-1.4617641608471705,2.4940658269066973,-5.0092524513893295,0.0006361323155216285,-10.080384172815727
V_NR_BREAK,2,1620.0,1572.0,0.05534351145038168,0.013994910941475827,-18.964086374546376,-1.0955918540367007,2.4214795228372443,-2.6394310982691422,0.0,-10.095711772472576
V_NR_BREAK,3,1620.0,1572.0,0.05534351145038168,0.015903307888040712,-13.438426336551242,-1.0170914175817776,2.5471742600900718,-1.8098924722053198,0.0006361323155216285,-10.130053264258997
V_NR_BREAK,5,1620.0,1572.0,0.05725190839694656,0.015903307888040712,-8.294151109685364,-0.9168965729986497,2.6751456395378157,-1.1362725141580086,0.0,-10.056523484911141
V_NR_BREAK,10,1620.0,1572.0,0.06170483460559797,0.01653944020356234,-5.082971864810392,-0.7161210276819377,2.230457945683545,-0.6858942208455119,0.0,-10.364771410125595
V_NR_BREAK,15,1620.0,1572.0,0.07633587786259542,0.021628498727735368,-3.793917845056325,-0.40690248352270325,2.484471159703023,-0.5130000905264751,0.001272264631043257,-10.603676833804073
V_NR_BREAK,30,1620.0,1572.0,0.08269720101781171,0.019720101781170483,-2.9707230541420353,-0.1606665855014225,2.436814263214447,-0.38642975526454393,0.0,-11.4669139370482
V_NR_BREAK,60,1620.0,1570.0,0.11464968152866242,0.027388535031847135,-2.0694461334713488,0.19787504320779625,1.7734839598804104,-0.25008085693934845,0.0,-13.272455518785462
V_NR_BREAK,1440,1620.0,161.0,0.40372670807453415,0.2546583850931677,-0.252744297581304,2.3181090754132923,3.4888192257634536,-0.030429543228819966,0.018633540372670808,-27.053680023831284
V_RANGE_EXP,1,3240.0,3144.0,0.04039440203562341,0.009541984732824428,-20.517471060908512,-1.6886978786744944,2.23060976037387,-2.59841921539919,0.0,-11.369245772332064
V_RANGE_EXP,2,3240.0,3144.0,0.044529262086514,0.010814249363867684,-11.361518976469728,-1.3538191133275124,2.1668532559388014,-1.3246215737701732,0.0,-11.405830396080056
V_RANGE_EXP,3,3240.0,3144.0,0.04739185750636132,0.010178117048346057,-7.908755402434417,-1.178873019243239,2.2095567736055393,-0.9129134095310292,0.0,-11.582245798119535
V_RANGE_EXP,5,3240.0,3144.0,0.04961832061068702,0.014631043256997456,-5.151232647637093,-0.8077442927032052,2.417275030157955,-0.5691221750203113,0.0,-11.385555751564912
V_RANGE_EXP,10,3240.0,3142.0,0.06810948440483769,0.016549968173138127,-2.8656275529246584,-0.32087549874223853,2.2402725671453205,-0.30686654618693865,0.00031826861871419476,-11.504049252394461
V_RANGE_EXP,15,3240.0,3143.0,0.10022271714922049,0.02258988227807827,-2.1542910480145676,-0.00029166727609106875,3.245307352292684,-0.21958851091767428,0.0006363347120585428,-11.3583340789434
V_RANGE_EXP,30,3240.0,3140.0,0.15700636942675159,0.027388535031847135,-1.2189620818375673,0.3142535588510016,2.2300098514024813,-0.11071686217110255,0.0,-10.5611431432568
V_RANGE_EXP,60,3240.0,3092.0,0.2512936610608021,0.06565329883570505,-0.820710615799718,0.7421067387488273,2.965624080255108,-0.0673711772687966,0.0035575679172056922,-10.628341573129378
V_RANGE_EXP,1440,3240.0,99.0,0.47474747474747475,0.25252525252525254,-0.23630967258517174,2.0616280934954574,3.074263572610763,-0.030613202914537396,0.0,-20.40880155639649
V_REGIME_TREND,1,3240.0,3240.0,0.004012345679012346,0.0006172839506172839,-13.71294337921808,-3.96988673948699,1.7773249706181176,-1.1369694061513655,0.0,-11.680150350537847
V_REGIME_TREND,2,3240.0,3240.0,0.014197530864197531,0.002777777777777778,-7.692330863576527,-1.9084031472650835,1.5118484011779199,-0.5947790455349491,0.0,-11.44447237621779
V_REGIME_TREND,3,3240.0,3240.0,0.028703703703703703,0.006172839506172839,-5.475126854321095,-1.2146910446819197,1.7734668623233822,-0.40622812894253,0.0,-11.296050675714975
V_REGIME_TREND,5,3240.0,3240.0,0.05154320987654321,0.009567901234567902,-3.602160415324021,-0.535058390604609,2.3686631580069664,-0.25026096127976416,0.0,-10.954926760598187
V_REGIME_TREND,10,3240.0,3240.0,0.11419753086419752,0.022530864197530864,-2.030840111397472,0.08647965855029449,2.380811814695671,-0.1284130786671085,0.0,-10.369575520433804
V_REGIME_TREND,15,3240.0,3240.0,0.16203703703703703,0.0367283950617284,-1.5726334444785843,0.39950605969780795,2.5821518976422055,-0.09186249939375557,0.00030864197530864197,-10.056035588375282
V_REGIME_TREND,30,3240.0,3165.0,0.28278041074249605,0.08404423380726699,-0.8098817118859033,0.9042821269753306,3.195301268142815,-0.045090098028595094,0.0,-8.313690450140395
V_REGIME_TREND,60,3240.0,2766.0,0.4244396240057845,0.16341287057122197,-0.2637170111720836,1.3460614519368572,3.0994513558821146,-0.014891781040205387,0.0,-4.273778876311687
V_REGIME_TREND,1440,3240.0,0.0,,,,,,,,
V_SQUEEZE,1,4320.0,4320.0,0.0,0.0,-20.475534942267053,-10.545090087003324,-2.103835240096825,-1.1701073183430708,0.0,-11.653701396592835
V_SQUEEZE,2,4320.0,4320.0,0.0002314814814814815,0.0,-11.993528549700768,-6.211954737219597,0.296287718011733,-0.5912987687133864,0.0,-12.079571800565894
V_SQUEEZE,3,4320.0,4320.0,0.0,0.0,-9.240483346395958,-4.092590586912917,-0.0987342187494309,-0.4033725127992511,0.0,-12.55111341791956
V_SQUEEZE,5,4320.0,4320.0,0.012268518518518519,0.0016203703703703703,-5.853935207006558,-2.1024275778424584,1.3793373185187758,-0.24175687632668996,0.0,-12.591785205584298
V_SQUEEZE,10,4320.0,4320.0,0.07361111111111111,0.017361111111111112,-2.755265837857362,-0.23677421910253646,2.012816159546808,-0.11884597211110304,0.000462962962962963,-11.717934876103254
V_SQUEEZE,15,4320.0,4320.0,0.20949074074074073,0.05092592592592592,-1.3833815641841454,0.6108269665644762,2.5507634989819694,-0.061114358439226635,0.002777777777777778,-8.702125652923359
V_SQUEEZE,30,4320.0,4266.0,0.4477262072198781,0.14463197374589778,-0.14178026657346843,1.2182988151963379,2.7212183267702144,-0.005814776919578435,0.0011720581340834506,-1.6510603792837322
V_SQUEEZE,60,4320.0,3439.0,0.5245710962489095,0.2148880488514103,0.07062170248548522,1.4992760345880733,2.9724284056664625,0.0024799253296805546,0.004361733061936609,1.275127077942933
V_SQUEEZE,1440,4320.0,0.0,,,,,,,,
