rank,strategy_id,family,instruments,annual_return,avg_monthly_return,max_drawdown,min_monthly_return,sharpe,profitable_month_ratio,walk_forward_result,holdout_result,evidence
204,LIB_377,P_EMA_L,ALL,-0.005030391081592825,-0.00041587227857083536,0.18735580637439853,-0.08783324994101349,-0.01953041538299159,0.5,(in-sample конфигурация) 2026-01..06: +0.6%,2026-07..09: +4.8%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
205,LIB_177,P_XS_MOM,EQ,-0.005785812750269542,-0.0004783244667881566,0.17969005891063716,-0.08547872079452645,-0.03823522353439401,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +13.5%,2026-07..09: -10.1%,"library {""hold"": 5, ""k"": 4, ""n"": 1}"
206,LIB_401,P_TSMOM_L,ALL,-0.006332122307693721,-0.0005000366425520042,0.23773643656386412,-0.07225371597451158,-0.02872238836867287,0.4,(in-sample конфигурация) 2026-01..06: -1.7%,2026-07..09: +2.5%,"library {""n"": 60, ""vn"": 60}"
207,LIB_173,P_XS_MOM,EQ,-0.006521640387363732,-0.000539156778055864,0.15512835588742746,-0.08107369494246086,-0.0430500597903136,0.5,(in-sample конфигурация) 2026-01..06: +13.4%,2026-07..09: -8.8%,"library {""hold"": 5, ""k"": 3, ""n"": 1}"
208,LIB_272,P_BRK_S,FUT,-0.008239632728509605,-0.0006357741302862349,0.1829006374173332,-0.1352326745982282,-0.03435973805214746,0.4444444444444444,(in-sample конфигурация) 2026-01..06: +6.2%,2026-07..09: -6.8%,"library {""n"": 55, ""vn"": 20}"
209,LIB_328,P_BRK_S,EQ,-0.008988629047119657,-0.0007312178391506071,0.40372112896056933,-0.07530102983582765,-0.026023100970503813,0.3333333333333333,(in-sample конфигурация) 2026-01..06: +13.7%,2026-07..09: -0.5%,"library {""n"": 10, ""vn"": 20}"
210,LIB_153,P_XS_MOM,FUT,-0.009548369435708014,-0.0007546495684967643,0.1450029363259091,-0.06655089670675807,-0.042287353852649506,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +13.6%,2026-07..09: -7.3%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
211,LIB_208,P_XS_MOM,EQ,-0.01044643478200165,-0.0008601727052640248,0.13594896158610936,-0.051514315156964585,-0.06676447092124997,0.3333333333333333,(in-sample конфигурация) 2026-01..06: +7.0%,2026-07..09: -2.7%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
212,LIB_255,P_EMA_L,FUT,-0.010563749834604095,-0.0008733258791835397,0.1843233806612261,-0.060976087504968746,-0.05764440927682419,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +1.2%,2026-07..09: +9.1%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
213,LIB_291,P_EMA_L,FUT,-0.015558288055383498,-0.001290911346586654,0.20969633612276084,-0.08100166641543183,-0.12086447296337663,0.5454545454545454,(in-sample конфигурация) 2026-01..06: -5.8%,2026-07..09: +3.4%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
214,LIB_112,P_XS_MOM,FUT,-0.016888759721769023,-0.001396226828849952,0.1884223105153069,-0.0730512993177399,-0.08020845291952694,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +9.2%,2026-07..09: -5.4%,"library {""hold"": 1, ""k"": 2, ""n"": 3}"
215,LIB_334,P_TSMOM_S,EQ,-0.021363641660212557,-0.0017725965302485167,0.31992676949084853,-0.11016187103814445,-0.061910376296480295,0.5454545454545454,(in-sample конфигурация) 2026-01..06: +13.9%,2026-07..09: +1.6%,"library {""n"": 5, ""vn"": 60}"
216,LIB_347,P_EMA_L,EQ,-0.02139144601090305,-0.0017749035290431823,0.19917549290767056,-0.04900405908119865,-0.11734433411031972,0.5454545454545454,(in-sample конфигурация) 2026-01..06: -5.1%,2026-07..09: -0.7%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
217,C10_ML_HOURLY_H16_PREMIUM,ml,ALL,-0.022262842762691158,-0.0018552368968909297,,-0.03299442875184447,,0.4444444444444444,OOS 2026-01..06: Sharpe 1.27 (порог выбран на тех же месяцах),"2026-07..09: -7.3%, 0/3 прибыльных","frozen candidate, 1× номинал"
218,LIB_072,P_EMA,ALL,-0.024131837542236096,-0.001995026251838302,0.3780604293860961,-0.12821358075598255,-0.0585664422626479,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +24.0%,2026-07..09: -7.4%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
219,LIB_009,P_EMA,FUT,-0.0253519649914233,-0.0020958965766718998,0.28295088563027093,-0.17146855004830286,-0.09955955226047071,0.5,(in-sample конфигурация) 2026-01..06: +0.1%,2026-07..09: +0.5%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
220,LIB_365,P_TSMOM_L,ALL,-0.025969089326029364,-0.002138327791726624,0.2545755759747408,-0.13708087548729964,-0.09652484477189768,0.5,(in-sample конфигурация) 2026-01..06: -2.1%,2026-07..09: +11.1%,"library {""n"": 10, ""vn"": 20}"
221,LIB_251,P_TSMOM_L,FUT,-0.027523926294830817,-0.0021735164018537034,0.21300562521901156,-0.058116959833569126,-0.16107960488807008,0.3,(in-sample конфигурация) 2026-01..06: -5.6%,2026-07..09: +4.0%,"library {""n"": 60, ""vn"": 20}"
222,LIB_149,P_XS_MOM,FUT,-0.029299164440097565,-0.0023156416339891925,0.15072145877275034,-0.0856586874833738,-0.13510216872119737,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +14.8%,2026-07..09: -8.8%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
223,LIB_405,P_EMA_L,ALL,-0.030411846738254256,-0.002523349476839278,0.28038408915745094,-0.08467972210200969,-0.1309441457041447,0.36363636363636365,(in-sample конфигурация) 2026-01..06: -5.4%,2026-07..09: +4.6%,"library {""f"": 3, ""s"": 10, ""vn"": 60}"
224,LIB_309,P_TSMOM_L,EQ,-0.030786915902727707,-0.002432299633007708,0.1885081967120641,-0.04330152564216405,-0.14964103505662407,0.2727272727272727,(in-sample конфигурация) 2026-01..06: -6.5%,2026-07..09: +4.3%,"library {""n"": 40, ""vn"": 20}"
225,LIB_349,P_EMA_L,EQ,-0.030991614324834108,-0.002571454291021589,0.19411607708025258,-0.047049944589161896,-0.18437954058989123,0.6363636363636364,(in-sample конфигурация) 2026-01..06: -4.9%,2026-07..09: -1.6%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
226,LIB_339,P_TSMOM_L,EQ,-0.032278180146495784,-0.0025501159639547536,0.17403244261367945,-0.03942803910467774,-0.1907012589935363,0.45454545454545453,(in-sample конфигурация) 2026-01..06: -5.1%,2026-07..09: +2.3%,"library {""n"": 40, ""vn"": 60}"
227,LIB_293,P_EMA_L,FUT,-0.03483665043517565,-0.0028904868687194803,0.20786018471699208,-0.08851533889537677,-0.26884784234085657,0.5454545454545454,(in-sample конфигурация) 2026-01..06: -7.9%,2026-07..09: +3.6%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
228,LIB_141,P_XS_MOM,FUT,-0.03530171253095683,-0.002906787837370454,0.2357165682478808,-0.1359599072020501,-0.15342030412774002,0.5,(in-sample конфигурация) 2026-01..06: +12.6%,2026-07..09: -5.3%,"library {""hold"": 5, ""k"": 3, ""n"": 10}"
229,LIB_129,P_XS_MOM,FUT,-0.035476266273486545,-0.002932892383720779,0.2661374020271978,-0.08579809172078967,-0.16042598955215717,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +14.8%,2026-07..09: -0.1%,"library {""hold"": 5, ""k"": 3, ""n"": 5}"
230,LIB_137,P_XS_MOM,FUT,-0.036403570653879815,-0.00299751623439685,0.2323648088167829,-0.1254433272370079,-0.16146685036098954,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +12.6%,2026-07..09: -8.2%,"library {""hold"": 5, ""k"": 2, ""n"": 10}"
231,LIB_273,P_TSMOM_L,FUT,-0.03982822857126492,-0.0033046509997802787,0.20681909506674856,-0.04015238309511915,-0.23334603221223435,0.36363636363636365,(in-sample конфигурация) 2026-01..06: +1.5%,2026-07..09: +0.5%,"library {""n"": 5, ""vn"": 60}"
232,LIB_379,P_EMA_L,ALL,-0.04394432482708362,-0.0036329633620274158,0.24132718834880507,-0.0767561755128554,-0.19475079472370907,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -5.9%,2026-07..09: +0.8%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
233,LIB_164,P_XS_MOM,FUT,-0.044585335183796246,-0.003520826072053751,0.2758256359884399,-0.146765714387584,-0.19997082953063797,0.5,(in-sample конфигурация) 2026-01..06: -6.6%,2026-07..09: +2.4%,"library {""hold"": 1, ""k"": 3, ""n"": 60}"
234,LIB_295,P_BRK_L,FUT,-0.04525238777465204,-0.0037547074993398155,0.23735252873666468,-0.08214112227142323,-0.2544733376967826,0.36363636363636365,(in-sample конфигурация) 2026-01..06: -3.3%,2026-07..09: +1.9%,"library {""n"": 5, ""vn"": 60}"
235,LIB_415,P_BRK_L,ALL,-0.047124852801346644,-0.003910070759130494,0.337019928778318,-0.09664689570126939,-0.19814114017672604,0.5454545454545454,(in-sample конфигурация) 2026-01..06: -11.3%,2026-07..09: +4.8%,"library {""n"": 5, ""vn"": 60}"
236,LIB_000,P_TSMOM,FUT,-0.04743307122745318,-0.003921384856766963,0.33585624559782445,-0.12114623456727713,-0.1714290553531269,0.5,(in-sample конфигурация) 2026-01..06: +23.7%,2026-07..09: -4.2%,"library {""n"": 5, ""vn"": 20}"
237,LIB_355,P_BRK_L,EQ,-0.04910523853411533,-0.004074388478660363,0.25700806003442267,-0.10222435589093948,-0.26360743086362287,0.5454545454545454,(in-sample конфигурация) 2026-01..06: -13.7%,2026-07..09: +4.5%,"library {""n"": 5, ""vn"": 60}"
