rank,strategy_id,family,instruments,profitable_month_ratio,min_monthly_return,median_monthly_return,monthly_return_std,max_drawdown,longest_losing_month_streak,walk_forward_result,holdout_result,evidence
377,LIB_309,P_TSMOM_L,EQ,0.2727272727272727,-0.04330152564216405,-0.003128682030364871,0.024220751162756793,0.1885081967120641,5.0,(in-sample конфигурация) 2026-01..06: -6.5%,2026-07..09: +4.3%,"library {""n"": 40, ""vn"": 20}"
378,LIB_296,P_BRK_S,FUT,0.2727272727272727,-0.051086932769976556,-0.01835951377870515,0.05745960963959059,0.18128397723194212,5.0,(in-sample конфигурация) 2026-01..06: +15.8%,2026-07..09: -3.0%,"library {""n"": 5, ""vn"": 60}"
379,LIB_274,P_TSMOM_S,FUT,0.2727272727272727,-0.05520036902453285,-0.011559273581951857,0.061024134083262724,0.19930750296043698,5.0,(in-sample конфигурация) 2026-01..06: +20.4%,2026-07..09: -4.4%,"library {""n"": 5, ""vn"": 60}"
380,LIB_266,P_BRK_S,FUT,0.25,-0.04914311035827268,-0.027481484255986288,0.06299435965067739,0.29428699861455243,6.0,(in-sample конфигурация) 2026-01..06: +17.0%,2026-07..09: -5.7%,"library {""n"": 5, ""vn"": 20}"
381,LIB_108,P_XS_MOM,FUT,0.25,-0.05218318075640127,-0.015516083891270682,0.034764986781765365,0.1488561898804619,3.0,(in-sample конфигурация) 2026-01..06: -5.9%,2026-07..09: -3.9%,"library {""hold"": 1, ""k"": 1, ""n"": 3}"
382,LIB_168,P_XS_MOM,EQ,0.25,-0.060784295201301575,-0.022639278900896898,0.03913794220261071,0.3092454003453895,8.0,(in-sample конфигурация) 2026-01..06: -12.9%,2026-07..09: +7.0%,"library {""hold"": 1, ""k"": 2, ""n"": 1}"
383,LIB_120,P_XS_MOM,FUT,0.25,-0.06180944771767827,-0.01875788795587141,0.040587534077904545,0.381904875201144,6.0,(in-sample конфигурация) 2026-01..06: -3.5%,2026-07..09: +0.3%,"library {""hold"": 1, ""k"": 1, ""n"": 5}"
384,LIB_176,P_XS_MOM,EQ,0.25,-0.07259248830087017,-0.037076679451274686,0.04962399316704365,0.30543126894917805,5.0,(in-sample конфигурация) 2026-01..06: -7.4%,2026-07..09: +1.8%,"library {""hold"": 1, ""k"": 4, ""n"": 1}"
385,LIB_244,P_TSMOM_S,FUT,0.25,-0.07465692890400533,-0.02223522235362907,0.06770476547012023,0.28353196260286495,6.0,(in-sample конфигурация) 2026-01..06: +23.1%,2026-07..09: -7.3%,"library {""n"": 5, ""vn"": 20}"
386,LIB_109,P_XS_MOM,FUT,0.25,-0.08091292530298233,-0.02915155600385333,0.06585617418931931,0.2339566973496403,5.0,(in-sample конфигурация) 2026-01..06: +11.2%,2026-07..09: -14.1%,"library {""hold"": 5, ""k"": 1, ""n"": 3}"
387,LIB_227,P_XS_REV,EQ,0.25,-0.0812816249745083,-0.026639063347829506,0.0401719904344685,0.30606321936284075,3.0,(in-sample конфигурация) 2026-01..06: -21.7%,2026-07..09: -0.0%,"library {""hold"": 5, ""k"": 4, ""n"": 20}"
388,LIB_121,P_XS_MOM,FUT,0.25,-0.08821175654884428,-0.027680084453095333,0.03683724738288152,0.39879048423244967,6.0,(in-sample конфигурация) 2026-01..06: -11.4%,2026-07..09: -0.0%,"library {""hold"": 5, ""k"": 1, ""n"": 5}"
389,LIB_224,P_XS_MOM,EQ,0.25,-0.08835006580784466,-0.013278160684421891,0.02853667349763633,0.27087319967404255,6.0,(in-sample конфигурация) 2026-01..06: -10.0%,2026-07..09: -7.0%,"library {""hold"": 1, ""k"": 4, ""n"": 20}"
390,LIB_219,P_XS_REV,EQ,0.25,-0.09207416826393455,-0.023938352737786772,0.0598770678722946,0.2620495360533823,5.0,(in-sample конфигурация) 2026-01..06: -15.2%,2026-07..09: +4.4%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
391,LIB_184,P_XS_MOM,EQ,0.25,-0.09935069811763242,-0.0150256478736992,0.034964697462755434,0.3674289716018393,8.0,(in-sample конфигурация) 2026-01..06: -23.5%,2026-07..09: +3.6%,"library {""hold"": 1, ""k"": 3, ""n"": 3}"
392,LIB_188,P_XS_MOM,EQ,0.25,-0.10024857098323992,-0.019678505705087446,0.039726081085864215,0.44760690896509914,8.0,(in-sample конфигурация) 2026-01..06: -28.2%,2026-07..09: +3.5%,"library {""hold"": 1, ""k"": 4, ""n"": 3}"
393,LIB_191,P_XS_REV,EQ,0.25,-0.14093602483626455,-0.01583892194321379,0.05708406929726428,0.33773698200639046,7.0,(in-sample конфигурация) 2026-01..06: -23.9%,2026-07..09: +8.1%,"library {""hold"": 5, ""k"": 4, ""n"": 3}"
394,LIB_185,P_XS_MOM,EQ,0.25,-0.14738022279925644,-0.029785583101329394,0.05684952711212262,0.3141954369348241,5.0,(in-sample конфигурация) 2026-01..06: -2.2%,2026-07..09: -19.5%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
395,LIB_179,P_XS_REV,EQ,0.25,-0.15670284914085642,-0.037831849040230736,0.06275899062605551,0.6286312109114078,7.0,(in-sample конфигурация) 2026-01..06: -53.3%,2026-07..09: +1.4%,"library {""hold"": 5, ""k"": 4, ""n"": 1}"
396,LIB_118,P_XS_REV,FUT,0.25,-0.18543254214455374,-0.03145075935753994,0.058030727679166144,0.5214447797188768,5.0,(in-sample конфигурация) 2026-01..06: -33.4%,2026-07..09: -4.6%,"library {""hold"": 1, ""k"": 3, ""n"": 3}"
397,LIB_361,P_BRK_L,EQ,0.2,-0.0684149840453756,-0.007100993301719427,0.03125264415735025,0.22903391395811923,7.0,(in-sample конфигурация) 2026-01..06: -11.9%,2026-07..09: +0.4%,"library {""n"": 55, ""vn"": 60}"
