rank,strategy_id,family,instruments,timeframe,avg_monthly_return,median_monthly_return,min_monthly_return,profitable_month_ratio,annual_return,max_drawdown,profit_factor,sharpe,sortino,calmar,trades,walk_forward_result,holdout_result,evidence
154,LIB_065,P_TSMOM,ALL,1d,0.0009020876127957914,0.0008095261428024969,-0.17744401772506535,0.5,0.01095547365901395,0.6042385196051328,1.004523619287142,0.024961398134236614,0.035284367299698485,0.018131041473776456,249.0,(in-sample конфигурация) 2026-01..06: +25.7%,2026-07..09: +14.1%,"library {""n"": 10, ""vn"": 20}"
155,LIB_412,P_EMA_S,ALL,1d,0.00997327769040236,-0.003503366886434378,-0.09330786411010195,0.36363636363636365,0.12019967720780583,0.36448969622142613,1.0573576605052148,0.28222502310418146,0.40446643528916604,0.32977524043583656,230.0,(in-sample конфигурация) 2026-01..06: +23.5%,2026-07..09: -1.2%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
156,LIB_399,P_TSMOM_L,ALL,1d,0.004559769783389294,0.0053252356592565775,-0.07604024122701958,0.5454545454545454,0.05771544218974942,0.19780428316789767,1.051596997977022,0.27833580948290493,0.3932277734444737,0.2917805482541556,212.0,(in-sample конфигурация) 2026-01..06: +1.4%,2026-07..09: +4.7%,"library {""n"": 40, ""vn"": 60}"
157,LIB_368,P_TSMOM_S,ALL,1d,0.009809090896548392,-0.02917173418973107,-0.11875389656051993,0.4166666666666667,0.12411167728519809,0.4815788931264251,1.0632691528893425,0.30819594360734665,0.43625214937101536,0.2577182660134069,237.0,(in-sample конфигурация) 2026-01..06: +27.7%,2026-07..09: -7.9%,"library {""n"": 20, ""vn"": 20}"
158,LIB_147,P_XS_REV,FUT,1d,0.010078756871318243,-0.002299099985975772,-0.0725703833886655,0.4166666666666667,0.1275236852672233,0.1393467952075298,1.1276022607322467,0.6424999955685087,1.0750605163105384,0.915153341541165,235.0,(in-sample конфигурация) 2026-01..06: +2.2%,2026-07..09: +5.3%,"library {""hold"": 5, ""k"": 1, ""n"": 20}"
159,LIB_269,P_BRK_L,FUT,1d,0.0034870515000048645,0.0013546167756430805,-0.06162998144645826,0.5454545454545454,0.04393684890006129,0.172203824378812,1.0457855454177984,0.2499285727831324,0.34736143041050455,0.2551444432697936,213.0,(in-sample конфигурация) 2026-01..06: +1.3%,2026-07..09: +3.4%,"library {""n"": 20, ""vn"": 20}"
160,LIB_085,P_TSMOM,ALL,1d,0.006590132291031685,-0.008728446322493255,-0.09977581205021124,0.42857142857142855,0.08363304576532297,0.34106784108735155,1.0335963968157218,0.17618104409661084,0.2510662123477768,0.24520941493250767,139.0,(in-sample конфигурация) 2026-01..06: +3.0%,2026-07..09: +1.6%,"library {""n"": 120, ""vn"": 60}"
161,LIB_409,P_EMA_L,ALL,1d,0.0024530651055763224,0.008092519245110452,-0.07455091776500922,0.5454545454545454,0.029564767272424197,0.23947157565271482,1.0274216160848175,0.1478221825665219,0.20833783513244414,0.12345835697552454,226.0,(in-sample конфигурация) 2026-01..06: -0.8%,2026-07..09: -1.1%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
162,LIB_388,P_BRK_S,ALL,1d,0.014177069991243721,-0.036903617987263715,-0.07370449366317189,0.3333333333333333,0.17286878892548796,0.4164630779869185,1.0925290202599107,0.43881726807084814,0.6169690590641418,0.41508791070049655,248.0,(in-sample конфигурация) 2026-01..06: +30.1%,2026-07..09: -1.3%,"library {""n"": 10, ""vn"": 20}"
163,LIB_334,P_TSMOM_S,EQ,1d,-0.0017725965302485167,0.01335683191427961,-0.11016187103814445,0.5454545454545454,-0.021363641660212557,0.31992676949084853,0.9867773700177456,-0.061910376296480295,-0.08410508467935088,-0.06677666171609208,222.0,(in-sample конфигурация) 2026-01..06: +13.9%,2026-07..09: +1.6%,"library {""n"": 5, ""vn"": 60}"
164,LIB_414,P_EMA_S,ALL,1d,0.005482604072932934,-0.007569138309918344,-0.11776016355725005,0.45454545454545453,0.06607729778334824,0.3785849396372214,1.0331495343926764,0.16773871795098133,0.2335637681225991,0.17453757628781202,230.0,(in-sample конфигурация) 2026-01..06: +21.0%,2026-07..09: -3.2%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
165,LIB_395,P_TSMOM_L,ALL,1d,0.004712732208479958,0.013315824762685224,-0.13694807331921766,0.5454545454545454,0.05679866818220193,0.25996313975338126,1.0450521922209761,0.23667410044263287,0.3442843257495022,0.21848739108200116,229.0,(in-sample конфигурация) 2026-01..06: -1.4%,2026-07..09: +9.8%,"library {""n"": 10, ""vn"": 60}"
166,LIB_256,P_EMA_S,FUT,1d,0.0067362426974189775,-0.024949891536380164,-0.05690365836198907,0.3333333333333333,0.08148159166797996,0.35098063063196605,1.0670817360958977,0.34755134904041407,0.5075117743689382,0.23215409785225596,243.0,(in-sample конфигурация) 2026-01..06: +24.1%,2026-07..09: -1.3%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
167,LIB_166,P_XS_REV,FUT,1d,-0.006549509834439959,-0.0006261757807806134,-0.09748984966427088,0.5,-0.08293851649642561,0.21079320926219225,0.9395950888243557,-0.3730566792945877,-0.5410529011605301,-0.393459147885849,196.0,(in-sample конфигурация) 2026-01..06: -1.2%,2026-07..09: -4.0%,"library {""hold"": 1, ""k"": 3, ""n"": 60}"
168,LIB_415,P_BRK_L,ALL,1d,-0.003910070759130494,0.00929291217471473,-0.09664689570126939,0.5454545454545454,-0.047124852801346644,0.337019928778318,0.9648741371187526,-0.19814114017672604,-0.2816650725911291,-0.13982808960933588,230.0,(in-sample конфигурация) 2026-01..06: -11.3%,2026-07..09: +4.8%,"library {""n"": 5, ""vn"": 60}"
169,LIB_078,P_BRK,ALL,1d,0.010562863733503037,-0.008923930719902273,-0.10189025406725705,0.4,0.1304824343550375,0.2848263554624282,1.0623198925631365,0.32807698398596674,0.4751844618837845,0.4581122211924297,204.0,(in-sample конфигурация) 2026-01..06: +18.8%,2026-07..09: -3.6%,"library {""n"": 55, ""vn"": 20}"
170,LIB_044,P_BRK,EQ,1d,-0.006182099653415207,0.014015962893608958,-0.16796951065771282,0.6666666666666666,-0.07507899338123529,0.4042783491750015,0.9632578138102142,-0.20573289985893853,-0.2759842990665359,-0.1857111406891977,249.0,(in-sample конфигурация) 2026-01..06: +5.7%,2026-07..09: +0.8%,"library {""n"": 10, ""vn"": 20}"
171,LIB_055,P_EMA,EQ,1d,0.009934245428501692,-0.007593343209009618,-0.077651078812778,0.36363636363636365,0.11972925359915952,0.3299979868461378,1.059439066423576,0.307803485599326,0.4357907062301557,0.36281813335723023,230.0,(in-sample конфигурация) 2026-01..06: +16.7%,2026-07..09: +0.6%,"library {""f"": 5, ""s"": 20, ""vn"": 60}"
172,LIB_099,P_XS_REV,FUT,1d,0.006197663741356034,0.011598129520280054,-0.13381376408506185,0.5833333333333334,0.07496694061544258,0.19052486931468593,1.0762471941916374,0.4464811573496386,0.6454955643389649,0.3934758799997981,243.0,(in-sample конфигурация) 2026-01..06: -4.2%,2026-07..09: -3.1%,"library {""hold"": 5, ""k"": 1, ""n"": 1}"
173,LIB_369,P_TSMOM_L,ALL,1d,0.003054282803222205,4.425877705216408e-06,-0.07822381117148325,0.5454545454545454,0.03865968918051119,0.19581983918828882,1.0304557898130349,0.15986443605188724,0.22807022373686325,0.19742478259998117,212.0,(in-sample конфигурация) 2026-01..06: -3.0%,2026-07..09: +8.1%,"library {""n"": 40, ""vn"": 20}"
174,LIB_111,P_XS_REV,FUT,1d,0.00571162821809897,0.020323048447608016,-0.183077800902538,0.6666666666666666,0.06908785492612515,0.2732746594992932,1.0659174922031773,0.3924750585960486,0.5548806583341412,0.2528147141513641,246.0,(in-sample конфигурация) 2026-01..06: -15.8%,2026-07..09: +11.7%,"library {""hold"": 5, ""k"": 1, ""n"": 3}"
175,LIB_289,P_EMA_L,FUT,1d,0.003849092932465613,0.00019754047389142215,-0.07392257419996895,0.5454545454545454,0.04638993742954209,0.19060381930466974,1.0624011062603265,0.3210711890308699,0.44350365061954466,0.24338409166602437,212.0,(in-sample конфигурация) 2026-01..06: +1.9%,2026-07..09: +0.2%,"library {""f"": 10, ""s"": 50, ""vn"": 60}"
176,LIB_394,P_TSMOM_S,ALL,1d,0.0035628303309997796,-0.006876403582282364,-0.1194116689148359,0.45454545454545453,0.04293985077187561,0.36558099580724956,1.0233884273238874,0.10888059534712889,0.15388712687102063,0.11745646317598903,230.0,(in-sample конфигурация) 2026-01..06: +23.8%,2026-07..09: -1.6%,"library {""n"": 5, ""vn"": 60}"
177,LIB_031,P_BUYHOLD,FUT,1d,-0.01244507063264874,0.014254234731197357,-0.17380078718997538,0.6363636363636364,-0.14999015562479262,0.6283540607255418,0.9158595286334763,-0.5271185066819344,-0.7244313470677104,-0.2387032486932661,227.0,(in-sample конфигурация) 2026-01..06: -20.1%,2026-07..09: +4.6%,"library {""vn"": 60}"
178,LIB_117,P_XS_MOM,FUT,1d,0.005386158796720035,-0.016518772368726786,-0.09652220530551858,0.4166666666666667,0.06515097680512555,0.22723941742287934,1.0503745928069912,0.2899868798416311,0.42555701696562925,0.2867063185780105,246.0,(in-sample конфигурация) 2026-01..06: +34.9%,2026-07..09: -11.0%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
179,C9_META_RP,candidate,ALL/EQ,1d,0.00011505196082102209,-0.003382746619771445,-0.046893077591553395,0.5,0.0013872293840620428,0.07402711368296885,1.002537380347567,0.014737671875921926,0.019658936078370784,0.018739476862532297,209.0,"OOS 2026-01..06: Sharpe 1.36, +6.9%, прибыльных мес. 67%","2026-07..09: -2.1%, прибыльных мес. 33%","frozen candidate, vol-target 10%"
180,LIB_387,P_BRK_L,ALL,1d,0.004178668352021002,0.004811861961570685,-0.11538642243249342,0.5,0.05074816504623096,0.19294817794070696,1.0380124373999622,0.18982691599370327,0.2756991177443515,0.26301448185650084,249.0,(in-sample конфигурация) 2026-01..06: -0.3%,2026-07..09: +7.0%,"library {""n"": 10, ""vn"": 20}"
181,LIB_371,P_TSMOM_L,ALL,1d,-0.004253572286688723,-0.0027929666903219186,-0.08075369178550318,0.5,-0.053864332474651166,0.2709721906721825,0.9576513005580175,-0.20542388677859824,-0.29511569768656853,-0.1987817729230204,186.0,(in-sample конфигурация) 2026-01..06: -6.6%,2026-07..09: +3.9%,"library {""n"": 60, ""vn"": 20}"
182,LIB_274,P_TSMOM_S,FUT,1d,0.007508253019213126,-0.011559273581951857,-0.05520036902453285,0.2727272727272727,0.09049077117069038,0.19930750296043698,1.0845131828684265,0.40802409016897084,0.621540293957253,0.45402591385961527,226.0,(in-sample конфигурация) 2026-01..06: +20.4%,2026-07..09: -4.4%,"library {""n"": 5, ""vn"": 60}"
183,LIB_275,P_TSMOM_L,FUT,1d,0.004340380057824818,-0.0033537957933731377,-0.1000444893288659,0.45454545454545453,0.052311015305610414,0.1797222768946085,1.0585598719858786,0.300928455768913,0.4452121914340135,0.2910658389682336,218.0,(in-sample конфигурация) 2026-01..06: +5.0%,2026-07..09: +5.8%,"library {""n"": 10, ""vn"": 60}"
184,LIB_070,P_EMA,ALL,1d,-0.01411063263124864,0.008557059321901761,-0.19896674808114767,0.5833333333333334,-0.17068221230758354,0.7043218642065767,0.9349952434338225,-0.3840837174286068,-0.5254426872032213,-0.24233553007737194,250.0,(in-sample конфигурация) 2026-01..06: +17.2%,2026-07..09: +7.8%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
185,LIB_034,P_TSMOM,EQ,1d,0.004722110770671861,-0.010159687837585807,-0.13929378904867917,0.4166666666666667,0.05974754380967242,0.40749430654977914,1.0295778497940347,0.16069926427471692,0.22042764035087348,0.14662178795956676,239.0,(in-sample конфигурация) 2026-01..06: +10.5%,2026-07..09: -4.2%,"library {""n"": 20, ""vn"": 20}"
186,LIB_026,P_EMA,FUT,1d,0.005098054496391507,0.010953231190796942,-0.12542107701301575,0.5454545454545454,0.061442639408683726,0.18503464298555627,1.0481156122448918,0.26943655567743513,0.37868892016857775,0.33206019379560137,227.0,(in-sample конфигурация) 2026-01..06: +3.3%,2026-07..09: +2.3%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
187,LIB_308,P_TSMOM_S,EQ,1d,0.003914508730910408,-0.00793141072790604,-0.1349713651870843,0.4166666666666667,0.049529181599468924,0.4483118175267009,1.0289219984486884,0.14120790869337935,0.193134535408594,0.11047931297621666,229.0,(in-sample конфигурация) 2026-01..06: +16.8%,2026-07..09: -3.1%,"library {""n"": 20, ""vn"": 20}"
188,LIB_296,P_BRK_S,FUT,1d,0.007261664955215317,-0.01835951377870515,-0.051086932769976556,0.2727272727272727,0.08751884893850809,0.18128397723194212,1.077334666180592,0.38136294408566707,0.5827515215049169,0.4827721140877933,227.0,(in-sample конфигурация) 2026-01..06: +15.8%,2026-07..09: -3.0%,"library {""n"": 5, ""vn"": 60}"
189,LIB_242,P_CARRY_TF,FX,1d,0.002943495310015957,0.008271655649878085,-0.14813053590478376,0.5,0.03560451926995302,0.16623822995461524,1.0323597815041594,0.16768210239148756,0.23822399789485288,0.21417768511896104,193.0,(in-sample конфигурация) 2026-01..06: -7.1%,2026-07..09: +1.7%,"library {""f"": 20, ""s"": 100}"
190,LIB_377,P_EMA_L,ALL,1d,-0.00041587227857083536,0.0011714540160028264,-0.08783324994101349,0.5,-0.005030391081592825,0.18735580637439853,0.9961739373215722,-0.01953041538299159,-0.02815109649814647,-0.026849400501313788,249.0,(in-sample конфигурация) 2026-01..06: +0.6%,2026-07..09: +4.8%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
191,LIB_153,P_XS_MOM,FUT,1d,-0.0007546495684967643,-0.016908578691072762,-0.06655089670675807,0.4166666666666667,-0.009548369435708014,0.1450029363259091,0.9927787156373068,-0.042287353852649506,-0.0561856502166346,-0.06584949020788838,235.0,(in-sample конфигурация) 2026-01..06: +13.6%,2026-07..09: -7.3%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
192,LIB_011,P_BRK,FUT,1d,-0.006526156990380135,-0.015160664928487222,-0.09598640620242804,0.5,-0.07894039495563811,0.36333736971880626,0.9550186653540638,-0.27098914647432576,-0.39811492803404874,-0.21726472841681985,246.0,(in-sample конфигурация) 2026-01..06: +11.2%,2026-07..09: -1.0%,"library {""n"": 5, ""vn"": 20}"
193,LIB_380,P_EMA_S,ALL,1d,0.0016379384261805778,-0.04275259777932661,-0.0855873815016821,0.3333333333333333,0.01981250320308027,0.4359851177650853,1.0092890584408678,0.04766315615991433,0.06428710865630267,0.045443072242102346,250.0,(in-sample конфигурация) 2026-01..06: +29.9%,2026-07..09: -8.2%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
194,LIB_112,P_XS_MOM,FUT,1d,-0.001396226828849952,-0.010323630827770103,-0.0730512993177399,0.4166666666666667,-0.016888759721769023,0.1884223105153069,0.986557582693172,-0.08020845291952694,-0.11057402898654461,-0.08963248394301496,246.0,(in-sample конфигурация) 2026-01..06: +9.2%,2026-07..09: -5.4%,"library {""hold"": 1, ""k"": 2, ""n"": 3}"
195,LIB_124,P_XS_MOM,FUT,1d,-0.007665334260612629,-0.01925134682096541,-0.08555857057217509,0.5,-0.09271988321637037,0.31810151124955155,0.9349859718218271,-0.3905964109826038,-0.5144498105560898,-0.2914789145520008,246.0,(in-sample конфигурация) 2026-01..06: +6.1%,2026-07..09: -3.3%,"library {""hold"": 1, ""k"": 2, ""n"": 5}"
196,LIB_260,P_EMA_S,FUT,1d,0.007437177064654558,-0.007644694564078236,-0.09994971277683362,0.3333333333333333,0.08996009377406153,0.2141452932910397,1.0716877611375333,0.3796077548292905,0.5367365780327221,0.420089054452385,245.0,(in-sample конфигурация) 2026-01..06: +19.7%,2026-07..09: -8.0%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
197,LIB_173,P_XS_MOM,EQ,1d,-0.000539156778055864,-0.00864642105443636,-0.08107369494246086,0.5,-0.006521640387363732,0.15512835588742746,0.9922826005236095,-0.0430500597903136,-0.06332576227503153,-0.042040285607721606,250.0,(in-sample конфигурация) 2026-01..06: +13.4%,2026-07..09: -8.8%,"library {""hold"": 5, ""k"": 3, ""n"": 1}"
198,LIB_096,P_XS_MOM,FUT,1d,-0.012386252990078598,-0.015133564636016672,-0.09231431625084952,0.4166666666666667,-0.1498241161679907,0.2819891480539809,0.8649390236289101,-0.8986384078741354,-1.1894353265001347,-0.5313116380610151,246.0,(in-sample конфигурация) 2026-01..06: +10.2%,2026-07..09: -10.7%,"library {""hold"": 1, ""k"": 1, ""n"": 1}"
199,LIB_128,P_XS_MOM,FUT,1d,0.0010202561206824612,-0.017290783202042803,-0.08838120673317462,0.4166666666666667,0.01234101803577505,0.3152580376918195,1.0085857941677887,0.05072960440381966,0.07210308660201667,0.03914576810199844,246.0,(in-sample конфигурация) 2026-01..06: +17.2%,2026-07..09: -0.7%,"library {""hold"": 1, ""k"": 3, ""n"": 5}"
200,LIB_255,P_EMA_L,FUT,1d,-0.0008733258791835397,-0.013624960294691846,-0.060976087504968746,0.4166666666666667,-0.010563749834604095,0.1843233806612261,0.9891070105552003,-0.05764440927682419,-0.08093705999273905,-0.057310959666150824,236.0,(in-sample конфигурация) 2026-01..06: +1.2%,2026-07..09: +9.1%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
201,LIB_014,P_BRK,FUT,1d,-0.008086323388124584,0.00018285946498508565,-0.12154128751717508,0.5,-0.10343926364504544,0.2836266989543219,0.9347799233683014,-0.3830506620517458,-0.5189747268522462,-0.3647021385024981,194.0,(in-sample конфигурация) 2026-01..06: -1.1%,2026-07..09: -3.1%,"library {""n"": 55, ""vn"": 20}"
202,LIB_000,P_TSMOM,FUT,1d,-0.003921384856766963,-0.006482674914877862,-0.12114623456727713,0.5,-0.04743307122745318,0.33585624559782445,0.9712340415481823,-0.1714290553531269,-0.24972107968011772,-0.14123027887429118,246.0,(in-sample конфигурация) 2026-01..06: +23.7%,2026-07..09: -4.2%,"library {""n"": 5, ""vn"": 20}"
203,LIB_294,P_EMA_S,FUT,1d,0.007988542340171989,-0.003648655841971049,-0.12149334992864169,0.45454545454545453,0.09627930159546415,0.20129905367502943,1.0800849921865068,0.4321509469986044,0.6241991941385254,0.47828988680142676,227.0,(in-sample конфигурация) 2026-01..06: +11.2%,2026-07..09: -1.3%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
204,LIB_411,P_EMA_L,ALL,1d,-0.008279492703546897,0.003486891888314858,-0.09923063800670207,0.6363636363636364,-0.09978588597492173,0.3081439109737403,0.904016912840097,-0.5402943802568517,-0.7170804825428722,-0.32382884237302156,215.0,(in-sample конфигурация) 2026-01..06: -14.1%,2026-07..09: +2.1%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
205,LIB_335,P_TSMOM_L,EQ,1d,0.0003333909195052084,0.002453093151871144,-0.09675763817358529,0.5454545454545454,0.004018085342906251,0.20752109914610628,1.0038828801007773,0.02109189435240974,0.029886925498161205,0.019362297903391973,213.0,(in-sample конфигурация) 2026-01..06: -7.7%,2026-07..09: +7.7%,"library {""n"": 10, ""vn"": 60}"
206,LIB_365,P_TSMOM_L,ALL,1d,-0.002138327791726624,0.001483494774220162,-0.13708087548729964,0.5,-0.025969089326029364,0.2545755759747408,0.9812651541704934,-0.09652484477189768,-0.1396224976881256,-0.10200935115867533,247.0,(in-sample конфигурация) 2026-01..06: -2.1%,2026-07..09: +11.1%,"library {""n"": 10, ""vn"": 20}"
207,LIB_213,P_XS_MOM,EQ,1d,0.0036936722722960744,-0.007081482842295372,-0.0832053056328732,0.4166666666666667,0.04485809217439088,0.16818652972506243,1.051513828490736,0.27662196536215605,0.4018319695806459,0.2667163193611356,249.0,(in-sample конфигурация) 2026-01..06: +11.5%,2026-07..09: -5.9%,"library {""hold"": 5, ""k"": 4, ""n"": 10}"
208,LIB_337,P_TSMOM_L,EQ,1d,4.7118393426485866e-05,0.0036405107675818726,-0.07978593336883932,0.5454545454545454,0.0005678790720792123,0.13724059666856192,1.0005614357193664,0.0030153775399709916,0.004172268062782202,0.004137835930942859,211.0,(in-sample конфигурация) 2026-01..06: -4.9%,2026-07..09: -1.8%,"library {""n"": 20, ""vn"": 60}"
209,LIB_320,P_EMA_S,EQ,1d,-0.004273996112715395,-0.02891084732254967,-0.099692446005065,0.4166666666666667,-0.05169825697940541,0.4343775038178137,0.9720956344399931,-0.14269732366289822,-0.18879355441430593,-0.11901688398920551,244.0,(in-sample конфигурация) 2026-01..06: +22.5%,2026-07..09: -3.9%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
210,LIB_069,P_TSMOM,ALL,1d,-0.006022791193182846,-0.022322629316477105,-0.12215784560248721,0.42857142857142855,-0.07643311989046432,0.30545377028465737,0.9684327759697249,-0.18146592684093252,-0.25802444756758064,-0.2502281108504081,139.0,(in-sample конфигурация) 2026-01..06: -1.1%,2026-07..09: -3.1%,"library {""n"": 120, ""vn"": 20}"
211,LIB_385,P_BRK_L,ALL,1d,-0.010494668099757595,0.0019154390465700999,-0.10668020611046813,0.5,-0.12694350533466786,0.31276725625502877,0.9142632584168789,-0.4765224065873993,-0.6766268758204732,-0.40587210712095384,250.0,(in-sample конфигурация) 2026-01..06: -11.9%,2026-07..09: +7.1%,"library {""n"": 5, ""vn"": 20}"
212,LIB_072,P_EMA,ALL,1d,-0.001995026251838302,-0.0307634287601104,-0.12821358075598255,0.4166666666666667,-0.024131837542236096,0.3780604293860961,0.9892203853372075,-0.0585664422626479,-0.08023814534986992,-0.06383063570398513,250.0,(in-sample конфигурация) 2026-01..06: +24.0%,2026-07..09: -7.4%,"library {""f"": 10, ""s"": 50, ""vn"": 20}"
213,LIB_292,P_EMA_S,FUT,1d,0.009504694997965336,-0.002513802428438794,-0.11465308690094389,0.36363636363636365,0.11455223710591267,0.18492230551782995,1.0912337041100704,0.4771864857435269,0.7137254625343457,0.6194614369809903,227.0,(in-sample конфигурация) 2026-01..06: +13.3%,2026-07..09: -1.5%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
214,LIB_378,P_EMA_S,ALL,1d,0.001879021981343006,-0.04684460544376634,-0.10763520770706236,0.3333333333333333,0.022728649886325003,0.5373588935472071,1.0107993613577824,0.05394177339296005,0.07300687873440334,0.04229696420634059,250.0,(in-sample конфигурация) 2026-01..06: +31.1%,2026-07..09: -3.5%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
215,LIB_355,P_BRK_L,EQ,1d,-0.004074388478660363,0.010634301521349698,-0.10222435589093948,0.5454545454545454,-0.04910523853411533,0.25700806003442267,0.9546180342906341,-0.26360743086362287,-0.3718848986767395,-0.19106497487875815,221.0,(in-sample конфигурация) 2026-01..06: -13.7%,2026-07..09: +4.5%,"library {""n"": 5, ""vn"": 60}"
216,LIB_015,P_BUYHOLD,FUT,1d,-0.009894037740499092,0.0010877518798224628,-0.18916940037161112,0.5833333333333334,-0.11967828050907701,0.6103353709331714,0.9346011041167337,-0.4068535629195652,-0.5882668199719904,-0.19608609660963133,246.0,(in-sample конфигурация) 2026-01..06: -24.5%,2026-07..09: +10.0%,"library {""vn"": 20}"
217,LIB_401,P_TSMOM_L,ALL,1d,-0.0005000366425520042,-0.003434732640016591,-0.07225371597451158,0.4,-0.006332122307693721,0.23773643656386412,0.9941685320427459,-0.02872238836867287,-0.040491582160277866,-0.026635051821316827,186.0,(in-sample конфигурация) 2026-01..06: -1.7%,2026-07..09: +2.5%,"library {""n"": 60, ""vn"": 60}"
218,LIB_167,P_XS_REV,FUT,1d,-0.007248939249802788,-0.007445572889082541,-0.10360817989567295,0.4,-0.09179561261056797,0.23906029166391818,0.9309911316532173,-0.42795338635232033,-0.6220365644973991,-0.38398519457852254,196.0,(in-sample конфигурация) 2026-01..06: -2.2%,2026-07..09: -4.2%,"library {""hold"": 5, ""k"": 3, ""n"": 60}"
219,LIB_139,P_XS_REV,FUT,1d,-0.006572586554246603,0.0005000955861760303,-0.12021947634639218,0.5,-0.07982129212868162,0.26492729675373994,0.9447519445791771,-0.35545378740389033,-0.5041691132807814,-0.30129508399762434,245.0,(in-sample конфигурация) 2026-01..06: -18.9%,2026-07..09: +5.9%,"library {""hold"": 5, ""k"": 2, ""n"": 10}"
220,LIB_177,P_XS_MOM,EQ,1d,-0.0004783244667881566,-0.0150871415171423,-0.08547872079452645,0.4166666666666667,-0.005785812750269542,0.17969005891063716,0.993007149295746,-0.03823522353439401,-0.05741404894249048,-0.03219884720026121,250.0,(in-sample конфигурация) 2026-01..06: +13.5%,2026-07..09: -10.1%,"library {""hold"": 5, ""k"": 4, ""n"": 1}"
221,LIB_245,P_TSMOM_L,FUT,1d,0.0020286096360753922,-0.012902194028356462,-0.09922215124242939,0.4166666666666667,0.024636608592337295,0.17771024284593295,1.0261821328347391,0.13168008038825876,0.19292218210623568,0.13863358801268513,236.0,(in-sample конфигурация) 2026-01..06: +3.8%,2026-07..09: +8.3%,"library {""n"": 10, ""vn"": 20}"
222,LIB_165,P_XS_MOM,FUT,1d,0.0013925834067777033,0.0025694487576402025,-0.16203797736670822,0.5,0.01763472454813976,0.25226519332136377,1.0137944652246673,0.0818135971151925,0.11094113606861897,0.06990550030290808,196.0,(in-sample конфигурация) 2026-01..06: -2.2%,2026-07..09: +3.0%,"library {""hold"": 5, ""k"": 3, ""n"": 60}"
223,LIB_266,P_BRK_S,FUT,1d,0.0008016704693242597,-0.027481484255986288,-0.04914311035827268,0.25,0.009697005996946246,0.29428699861455243,1.0081252509916423,0.043663056460911606,0.0635073702396746,0.03295084744687301,246.0,(in-sample конфигурация) 2026-01..06: +17.0%,2026-07..09: -5.7%,"library {""n"": 5, ""vn"": 20}"
224,LIB_071,P_EMA,ALL,1d,0.00146315092236667,-0.0056283004796569,-0.19546845136210322,0.4166666666666667,0.017698273556947242,0.5695839069776412,1.006874375759706,0.03863085151880626,0.05412779378001715,0.03107228511925282,250.0,(in-sample конфигурация) 2026-01..06: +31.7%,2026-07..09: +1.3%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
225,LIB_291,P_EMA_L,FUT,1d,-0.001290911346586654,0.00279928365489468,-0.08100166641543183,0.5454545454545454,-0.015558288055383498,0.20969633612276084,0.9776508047264947,-0.12086447296337663,-0.16177616874311737,-0.07419437241037599,210.0,(in-sample конфигурация) 2026-01..06: -5.8%,2026-07..09: +3.4%,"library {""f"": 20, ""s"": 100, ""vn"": 60}"
226,LIB_164,P_XS_MOM,FUT,1d,-0.003520826072053751,-0.004648363770684227,-0.146765714387584,0.5,-0.044585335183796246,0.2758256359884399,0.967167346662197,-0.19997082953063797,-0.26947439531739,-0.16164318818307685,196.0,(in-sample конфигурация) 2026-01..06: -6.6%,2026-07..09: +2.4%,"library {""hold"": 1, ""k"": 3, ""n"": 60}"
227,LIB_272,P_BRK_S,FUT,1d,-0.0006357741302862349,-0.007467460993211716,-0.1352326745982282,0.4444444444444444,-0.008239632728509605,0.1829006374173332,0.9939126753188963,-0.03435973805214746,-0.049158941956847,-0.045049775904874724,168.0,(in-sample конфигурация) 2026-01..06: +6.2%,2026-07..09: -6.8%,"library {""n"": 55, ""vn"": 20}"
228,LIB_301,P_BRK_L,FUT,1d,0.0011261748028118745,-0.007878943731157051,-0.09484391803562175,0.4,0.014405890878608751,0.23809655298100552,1.0178702376322075,0.09459799703364308,0.1281717392227459,0.06050440755334245,187.0,(in-sample конфигурация) 2026-01..06: +0.9%,2026-07..09: +2.2%,"library {""n"": 55, ""vn"": 60}"
